name,gender
Giedrà,female
Giẽdrė,female
Giẽdrija,female
Giedrimà,female
Giẽdrimė,female
Giedrū́na,female
Giedrū́nė,female
Gijà,female
Gilà,female
Gilánda,female
Gìlberta,female
Gìlda,female
Gìldė,female
Giletà,female
Gìlė,female
Gilìgeda,female
Gilìgina,female
Gilijà,female
Gìlma,female
Gìlmantė,female
Gìlmė,female
Gìlmina,female
Gìlminta,female
Gìlmintė,female
Gilvidà,female
Gilvìlė,female
Gìlvina,female
Gilvydà,female
Gìlvydė,female
Ginà,female
Gindà,female
Gindvìlė,female
Ginetà,female
Gìnta,female
Giñtara,female
Giñtarė,female
Gintãrija,female
Gintautà,female
Gìntautė,female
Gintẽnė,female
Gìntė,female
Gìntilė,female
Gintùtė,female
Gintvìlė,female
Gintvìlija,female
Gìntvydė,female
Ginvìlė,female
Ginvydà,female
Gìnvydė,female
Girdà,female
Girdẽnė,female
Girdùtė,female
Girdvìlė,female
Gir̃dvydė,female
Girẽnė,female
Gìrma,female
Girmantà,female
Gìrmantė,female
Gìrmintė,female
Gir̃stautė,female
Girstẽnė,female
Gir̃stė,female
Gìrtautė,female
Girvìlė,female
Gità,female
Giùlija,female
Gynė́vė,female
Gýta,female
Gýtautė,female
Gytẽnė,female
Gýtė,female
Glikèrija,female
Glõdija,female
Glòrija,female
Glúosnė,female
Godà,female
Gõdė,female
Gojà,female
Gonòrija,female
Gòrdija,female
Gorislavà,female
Gorteñzija,female
Góstautė,female
Gotà,female
Gótautė,female
Gõtė,female
Gracianà,female
Grãcija,female
Gracijonà,female
Gradislavà,female
Grãnija,female
Gránta,female
Grántė,female
Grãsė,female
Grasìlda,female
Grasìldė,female
Grasìlė,female
Gratà,female
Gražbylė̃,female
Gražinà,female
Gražinùtė,female
Grãžmintė,female
Gražvidà,female
Grãžvidė,female
Gražvìlė,female
Gražvìlija,female
Gražvydà,female
Grãžvydė,female
Gretà,female
Grètė,female
Grė́ta,female
Grė́tė,female
Grigòrija,female
Grinà,female
Grìnė,female
Grìnija,female
Grýta,female
Grýtė,female
Grožvydà,female
Gùdrė,female
Gùlfija,female
Gùnda,female
Guñdė,female
Gúoba,female
Gúoda,female
Gúosnė,female
Guostà,female
Gúostė,female
Gùsnė,female
Gustà,female
Gùstautė,female
Gùstava,female
Gùstė,female
Gustinà,female
Guzãlija,female
Gvenà,female
Gvidà,female
Gvìdė,female
Gvìdmantė,female
Gvidònė,female
Gabeta,female
Gedemina,female
Geliarija,female
Geliūnė,female
Geltrūda,female
Geltruda,female
Gėma,female
Gendrūda,female
Gėnė,female
Genorata,female
Gentruda,female
Gėrda,female
Gertenzija,female
Gervozijus,female
Getrūda,female
Giacinta,female
Giema,female
Gienė,female
Gierda,female
Giliara,female
Giliarija,female
Gitautė,female
Glicerija,female
Glikarija,female
Gliorija,female
Gonorata,female
Gortensija,female
Grikerija,female
Grocija,female
Gabia,female
Gabja,female
Gabriele,female
Gabriella,female
Gabrielle,female
Gaia,female
Gaile,female
Gėle,female
Gemma,female
Gene,female
Georgia,female
Giedre,female
Gilme,female
Gintare,female
Gyte,female
Gloria,female
Gracia,female
Grazina,female
Grete,female
Guste,female
Gvide,female
Hánsas,male
Hãraldas,male
Harìmantas,male
Hãris,male
Hãrius,male
Hãroldas,male
Hèdas,male
Hèktoras,male
Hèlijas,male
Hèlijus,male
Heliodòras,male
Hèlius,male
Hèlmutas,male
Hel̃vijas,male
Hel̃vijus,male
Heñrikas,male
Heñris,male
Herãklis,male
Hèrbertas,male
Her̃kus,male
Hèrmanas,male
Her̃mantas,male
Her̃mas,male
Hermenegìldas,male
Her̃mis,male
Hiacìntas,male
Higìnas,male
Hilãras,male
Hilãrijus,male
Hilãris,male
Hiliãras,male
Hiliãrijus,male
Hiliãrius,male
Honorãtas,male
Honòrijus,male
Horãcijus,male
Hòrstas,male
Hùbertas,male
Hùgas,male
Hùmbertas,male
Hermengildas,male
Hermilijus,male
Hilerijus,male
Harald,male
Harold,male
Harry,male
Hector,male
Hektor,male
Heliodor,male
Helmut,male
Henry,male
Henrik,male
Herbert,male
Herman,male
Hubert,male
Hugo,male
Hãdija,female
Halinà,female
Hãrolda,female
Hedà,female
Heidà,female
Heĩdė,female
Helà,female
Helenà,female
Helènė,female
Hèlė,female
Hèlga,female
Hèlija,female
Heliodorà,female
Hel̃vija,female
Henrietà,female
Heñrika,female
Hèrberta,female
Hermà,female
Her̃mantė,female
Hermenegìlda,female
Hermìnija,female
Hersìlija,female
Hiacìnta,female
Higinà,female
Hilà,female
Hilarà,female
Hilãrija,female
Hìlda,female
Hildegárda,female
Hìldė,female
Hiliarà,female
Hònė,female
Honoratà,female
Horteñzija,female
Hùberta,female
Hùlda,female
Hildagarda,female
Hortenija,female
Hortensija,female
Hadiya,female
Hedda,female
Helen,female
Idãlijus,male
Ìdas,male
Idìlijus,male
Ignãcas,male
Ignãcijus,male
Ignãcius,male
Ìgnas,male
Ignãtijus,male
Ìgnis,male
Ìgnius,male
Ignõtas,male
Ilãrijus,male
Ìldas,male
Ildefònsas,male
Ìlijas,male
Ìlijus,male
Ìlmantas,male
Ìlmaras,male
Ìlmis,male
Ilònas,male
Ìlvydas,male
Ìmanas,male
Ìmantas,male
Ìminas,male
Ìnas,male
Iñdrajas,male
Ìndras,male
Ìndrius,male
Ìngas,male
Ìngis,male
Ingrìdas,male
Ìngvaras,male
Ìngvardas,male
Ìnis,male
Inoceñtas,male
Inokeñtijus,male
Ìntas,male
Ipãtijus,male
Ipòlis,male
Ipolìtas,male
Ipòlius,male
Irènas,male
Irenė́jas,male
Irenė̃jus,male
Ireniẽjus,male
Irènius,male
Ir̃gintas,male
Irìmantas,male
Irìnijus,male
Ìrius,male
Ir̃mantas,male
Ir̃mas,male
Ir̃minas,male
Ìrtas,male
Ir̃tautas,male
Ir̃vidas,male
Ir̃vis,male
Ir̃vydas,male
Isaãkijus,male
Isãkijus,male
Ivãnas,male
Ìvas,male
Ivòlijus,male
Ivònas,male
Izaõkas,male
Izìdoras,male
Izìdoris,male
Izìdorius,male
Izmaèlis,male
Izòldas,male
Izraèlis,male
Igedijus,male
Igidijus,male
Ilaras,male
Ildeponas,male
Iligijus,male
Ipolytas,male
Izocijus,male
Izotijus,male
Ignacij,male
Ignnatijus,male
Ildefons,male
Imant,male
Ipolit,male
Irmant,male
Ivan,male
Izidor,male
Idà,female
Idãlija,female
Ìdija,female
Idìlė,female
Idìlija,female
Ievà,female
Ifigènija,female
Iglèsija,female
Ìglė,female
Ignà,female
Ìgnė,female
Ijà,female
Ilãrija,female
Ìlda,female
Ìlė,female
Ìlga,female
Iliãrija,female
Ìlija,female
Ilìtija,female
Iliuminà,female
Iliuminatà,female
Iliùzija,female
Ìlma,female
Ilmantà,female
Ìlmantė,female
Ilmedà,female
Ilmenà,female
Ìlmė,female
Ilmė́da,female
Ilonà,female
Ìlva,female
Ìlvydė,female
Ilzà,female
Il̃zė,female
Imà,female
Ìmantė,female
Imèlda,female
Ìmina,female
Inà,female
Ìndija,female
Ìndra,female
Indrajà,female
Ìndrė,female
Indrė́ja,female
Ìndrija,female
Inesà,female
Inèsė,female
Inezà,female
Ìnė,female
Ìnga,female
Ingebòrga,female
Ìngė,female
Ingridà,female
Inocentà,female
Ìnta,female
Intèrija,female
Ipolità,female
Irà,female
Irenà,female
Irènė,female
Ir̃gina,female
Ir̃ginta,female
Irinà,female
Irìnija,female
Ìrma,female
Irmantà,female
Ir̃mantė,female
Ìrmgarda,female
Ìrmgardė,female
Irminà,female
Ir̃minta,female
Ìrta,female
Ir̃tautė,female
Ir̃tė,female
Irū́na,female
Irū́nė,female
Irvydà,female
Ir̃vydė,female
Isabelà,female
Isabèlė,female
Ismenà,female
Isrà,female
Itãlija,female
Ivà,female
Ivetà,female
Ìvija,female
Ivonà,female
Ivònė,female
Izà,female
Izabelà,female
Izabèlė,female
Izìdora,female
Izòlda,female
Idolija,female
Ifistinija,female
Ifrasija,female
Ifrosinija,female
Igidija,female
Iligija,female
Ilygija,female
Iliona,female
Imilija,female
Irėna,female
Istera,female
Ivėta,female
Izabėlė,female
Izinavija,female
Igle,female
Igne,female
Ilaria,female
Ilze,female
Indre,female
Inessa,female
Inge,female
Ingrid,female
Inna,female
Irene,female
Isabella,female
Iulija,female
Izabele,female
Izabelia,female
Izabella,female
Izabelle,female
Jacìntas,male
Jãckus,male
Jadvỹgas,male
Jakìmas,male
Jãnas,male
Jãnis,male
Jãnius,male
Janỹs,male
Januãras,male
Januãrijus,male
Januãris,male
Januãrius,male
Jãras,male
Jãris,male
Jasònas,male
Jaũgirdas,male
Jaũkantas,male
Jaũnis,male
Jaũnius,male
Jaunuõlis,male
Jaunùtis,male
Jaũrimas,male
Jaũtrius,male
Jefrèmijus,male
Jelefèrijus,male
Jerèmijas,male
Jerònimas,male
Jevdòkijus,male
Jevdòksijus,male
Jevfìmijus,male
Jevgènas,male
Jevgènijus,male
Jevgrãfijus,male
Jevlámpijus,male
Jevmènijus,male
Jevsèvijus,male
Jevsìgnijus,male
Jevstãfijus,male
Jevstrãtijus,male
Jevtìchijus,male
Jė̃gas,male
Jė́zus,male
Joakìmas,male
Joãnas,male
Joanìkijus,male
Joãnis,male
Jódaras,male
Joèlis,male
Jogáila,male
Jógantas,male
Jógaudas,male
Jógilas,male
Jogìmantas,male
Jógintas,male
Jógirdas,male
Jógminas,male
Jógundas,male
Jókimas,male
Jókintas,male
Jokū̃bas,male
Jolántas,male
Jómantas,male
Jómilas,male
Jomìlis,male
Jõnas,male
Jonatãnas,male
Jõnis,male
Jõnius,male
Jorãnas,male
Jõras,male
Jordãnas,male
Jorìdas,male
Jõrigis,male
Jórimas,male
Jorìntas,male
Jõris,male
Jõrius,male
Jorū́nas,male
Jóstautas,male
Jósvaldas,male
Jósvydas,male
Jotáuras,male
Jótautas,male
Jótvilas,male
Jótvingas,male
Jótvingis,male
Jótvis,male
Jótvydas,male
Jóvaidas,male
Jóvaldas,male
Jõvaras,male
Jóvas,male
Jóvidas,male
Jóvilas,male
Jóviltas,male
Jóvinas,male
Jóvirdas,male
Jòvis,male
Jovìtas,male
Jóvydas,male
Jùdris,male
Jùdrius,male
Jùlas,male
Juliãnas,male
Julijõnas,male
Jùlijus,male
Jùlis,male
Jùlius,male
Julỹs,male
Jùnijus,male
Juõzapas,male
Juozapãtas,male
Juõzas,male
Juõzis,male
Jùras,male
Jurgìnas,male
Jùrgis,male
Jurgỹs,male
Jùrijus,male
Jùris,male
Jùrius,male
Jùrmantas,male
Jùstas,male
Justìnas,male
Jùstis,male
Jùtas,male
Juvenãlis,male
Juveñcijus,male
Juveñtas,male
Juventìnas,male
Juzèfas,male
Jùzis,male
Jū́ras,male
Jūrãtis,male
Jū́rijus,male
Jū̃ris,male
Jū̃rius,male
Jafimijus,male
Jagorijus,male
Jakūbas,male
Jaugenijus,male
Jaumenijus,male
Javitas,male
Jefimijus,male
Jeftichijus,male
Jegenijus,male
Jegorijus,male
Jegrafijus,male
Jeliferijus,male
Jeranimas,male
Jeugenijus,male
Jeutichijus,male
Jėvgėnijus,male
Jevgėnijus,male
Jevmentijus,male
Jevstatijus,male
Jevstichijus,male
Jevtrapijus,male
Jokymas,male
Jokubas,male
Juozupas,male
Jūrgis,male
Jurkis,male
Jūventas,male
Juzėfas,male
Jakim,male
Jan,male
Jason,male
Jeronim,male
Joan,male
John,male
Jokūb,male
Jonathan,male
Jordan,male
Julian,male
Juliano,male
Julij,male
Jurg,male
Jurij,male
Justin,male
Juzef,male
Jacìnta,female
Jadvygà,female
Jãdzė,female
Janà,female
Jãnė,female
Janinà,female
Janislavà,female
Januãrija,female
Jarà,female
Jaroslavà,female
Jaũnė,female
Jaunùtė,female
Jaũsmė,female
Jaũstė,female
Jáutra,female
Jaũtrė,female
Jefrãsija,female
Jefròsija,female
Jefrosìnija,female
Jekaterinà,female
Jelenà,female
Jepichãrija,female
Jepifãnija,female
Jepistìmija,female
Jerònima,female
Jesènija,female
Jevánfija,female
Jevdòkija,female
Jevfãlija,female
Jevfìmija,female
Jevfrosìnija,female
Jevgènija,female
Jevlãlija,female
Jevlámpija,female
Jevnìkija,female
Jevprãksija,female
Jevstòlija,female
Jievà,female
Joanà,female
Joãnė,female
Joèlė,female
Jogáilė,female
Jogìlė,female
Jogìlija,female
Jógina,female
Jóginta,female
Jógintė,female
Jogundà,female
Jógundė,female
Jogvìlė,female
Jokūbà,female
Jolà,female
Jolánta,female
Jolántė,female
Joletà,female
Jòlė,female
Jolità,female
Jómantė,female
Jomìlė,female
Jonà,female
Jõnė,female
Jonýta,female
Jorà,female
Joranà,female
Jordanà,female
Jõrė,female
Joridà,female
Jõrigė,female
Jorìlė,female
Jorità,female
Jorū́na,female
Jorū́nė,female
Jóskaudė,female
Jóstautė,female
Jotà,female
Jotáura,female
Jótautė,female
Jotvìlė,female
Jótvingė,female
Jovaidà,female
Jóvaidė,female
Jovidà,female
Jóvidė,female
Jovìlė,female
Jovìlija,female
Jóviltė,female
Jovirdà,female
Jovità,female
Jovydà,female
Jóvydė,female
Judità,female
Judrà,female
Jùdrė,female
Julà,female
Jùlė,female
Julianà,female
Juliãnija,female
Jùlija,female
Julijãnija,female
Julijonà,female
Julijõnė,female
Julità,female
Junà,female
Jundà,female
Juñdilė,female
Jùnė,female
Jùnija,female
Junonà,female
Juñtautė,female
Juostinà,female
Juõzapa,female
Juozapatà,female
Juõzapė,female
Juozapinà,female
Juozapotà,female
Juõzė,female
Jurà,female
Jùrga,female
Jùrgė,female
Jurginà,female
Jurgità,female
Jùrija,female
Justà,female
Jùstė,female
Justinà,female
Justìnė,female
Jutà,female
Juvà,female
Juvenãlija,female
Juveñcija,female
Juventà,female
Juventinà,female
Jùvė,female
Juzà,female
Juzefà,female
Jùzė,female
Jū́ra,female
Jūrãtė,female
Jū́rė,female
Jadviga,female
Jafimija,female
Javdokija,female
Javencija,female
Javita,female
Jedvyga,female
Jedzė,female
Jefalija,female
Jefimija,female
Jefinija,female
Jefrasenija,female
Jefrasinija,female
Jefroksija,female
Jefrosenija,female
Jefrozinija,female
Jemilija,female
Jenina,female
Jepistemija,female
Jepistinija,female
Jeproksija,female
Jesėnija,female
Jeudakija,female
Jeudokija,female
Jeugenija,female
Jeustalija,female
Jevdakija,female
Jevfrosija,female
Jevgėnija,female
Jėvgenija,female
Jevginija,female
Jeviroksija,female
Jevproksija,female
Jevrosinija,female
Jevstalija,female
Jevzebija,female
Jievdokija,female
Jonona,female
Jozapa,female
Judyta,female
Jūdita,female
Jūlė,female
Jūlija,female
Julijamija,female
Juljanija,female
Jūna,female
Juoana,female
Jūrga,female
Juzėfa,female
Javfimija,female
Joanna,female
Jone,female
Jore,female
Jorunė,female
Jotaute,female
Judith,female
Julia,female
Juratė,female
Jurate,female
Juste,female
Kajetõnas,male
Kãjus,male
Kãlebas,male
Kãlijus,male
Kalìkstas,male
Kalìstas,male
Kal̃mantas,male
Kal̃mintas,male
Kal̃nius,male
Kamìlas,male
Kamìlijus,male
Kamìlis,male
Kamìlius,male
Kãmis,male
Kañtas,male
Kañtautas,male
Kañtrimas,male
Kañtvilas,male
Kañtvydas,male
Kanùtas,male
Karãlius,male
Kãributas,male
Karigáila,male
Kãrijotas,male
Karìmas,male
Kãris,male
Kãrius,male
Kárlas,male
Kar̃lis,male
Karolìnas,male
Kãrolis,male
Kãrolius,male
Kárpas,male
Kãsijus,male
Kãsparas,male
Kãspijus,male
Kastántas,male
Kãstas,male
Kãstautas,male
Kãstijus,male
Kãstis,male
Kastýtis,male
Kaštõnas,male
Kaũnas,male
Kaũnis,male
Kazìmieras,male
Kãzis,male
Kazỹs,male
Kèdras,male
Kèlvinas,male
Kènas,male
Kènetas,male
Keñtas,male
Kentáuras,male
Kergáila,male
Kérmantas,male
Ker̃nas,male
Ker̃nis,male
Ker̃nius,male
Kèvinas,male
Kę̃stas,male
Kę̃stautas,male
Kę̃stis,male
Kęstùtis,male
Kiliãnas,male
Kiñtas,male
Kiñtautas,male
Kintẽnis,male
Kìpras,male
Kipriãnas,male
Kiprijõnas,male
Kìras,male
Kirìlas,male
Kýmantas,male
Kláidas,male
Kláudas,male
Kláudijus,male
Kláusas,male
Klãvdijus,male
Klẽmas,male
Klèmensas,male
Klèmentas,male
Klemeñtijus,male
Klementìnas,male
Kleòpas,male
Klètas,male
Klẽvas,male
Klimeñtijus,male
Knùtas,male
Kondrãtijus,male
Kònradas,male
Konstántas,male
Konstantìnas,male
Konstántis,male
Kordèlijus,male
Kornèlijus,male
Kornèlis,male
Kornèlius,male
Kornìlijus,male
Kòstas,male
Kóvaldas,male
Kóvas,male
Kòzmas,male
Kresceñcijus,male
Kresceñtas,male
Krìsius,male
Krìstas,male
Kristiãnas,male
Kristijõnas,male
Kristìnas,male
Krìstis,male
Krìstoferis,male
Kristofòras,male
Krìstupas,male
Krizántas,male
Krizostòmas,male
Ksavèras,male
Ksavèrijus,male
Ksènijus,male
Kunõtas,male
Kùrtas,male
Kvìntas,male
Kvirìnas,male
Kvìstas,male
Kajatonas,male
Karnilijus,male
Kasperas,male
Kazimeras,male
Kazymieras,male
Klemantas,male
Kleminsas,male
Kliaudijus,male
Klimentas,male
Knifantijus,male
Konrodas,male
Kornėlijus,male
Kostantas,male
Kseveras,male
Kuostas,male
Kverinas,male
Kaius,male
Kaj,male
Kamil,male
Karim,male
Karl,male
Karol,male
Karp,male
Kaspar,male
Kaspars,male
Kąstytis,male
Kazimier,male
Kelvin,male
Kest,male
Kestas,male
Kestautas,male
Kestutis,male
Kevin,male
Kiril,male
Kirill,male
Klemens,male
Klement,male
Konrad,male
Konstantin,male
Kornelij,male
Kristian,male
Kristin,male
Kristofor,male
Ksaver,male
Kurt,male
Kaitrà,female
Kajà,female
Kalèrija,female
Kalikstà,female
Kalisfènija,female
Kalistà,female
Kamà,female
Kamèlija,female
Kamė́ja,female
Kamilà,female
Kamìlė,female
Kamìlija,female
Kangáilė,female
Kañtautė,female
Kañtė,female
Kañtminė,female
Kantvìlė,female
Kapitolinà,female
Karà,female
Karigáilė,female
Karìlė,female
Karinà,female
Kárla,female
Karmelà,female
Karmèlija,female
Karmenà,female
Kãrolė,female
Karolinà,female
Kasándra,female
Kãsija,female
Kasìnija,female
Kãspija,female
Kastà,female
Kastáncija,female
Kãstė,female
Katalinà,female
Katarinà,female
Katerinà,female
Kãtrė,female
Katrinà,female
Katrynà,female
Katrỹnė,female
Kãzė,female
Kazìmiera,female
Kedrà,female
Keĩtė,female
Kértautė,female
Kètė,female
Kèvina,female
Kèzija,female
Kęsgáilė,female
Kę̃smina,female
Kę̃sminta,female
Kęstà,female
Kę̃stė,female
Kęstgáilė,female
Kęstùtė,female
Kilìkija,female
Kìlminta,female
Kilnà,female
Kil̃nė,female
Kìnga,female
Kintà,female
Kiñtautė,female
Kiñtė,female
Kintvìlė,female
Kirà,female
Kirgáilė,female
Kirijãkija,female
Kirìlė,female
Kláida,female
Klarà,female
Kláudė,female
Kláudija,female
Klãvdė,female
Klãvdija,female
Klèlija,female
Klemà,female
Klemeñcija,female
Klèmensa,female
Klementinà,female
Kleopà,female
Kleopatrà,female
Kleòpė,female
Kletà,female
Klevà,female
Klė́ja,female
Klotìlda,female
Koletà,female
Konkòrdija,female
Kònrada,female
Konstáncija,female
Konstánsija,female
Konstánta,female
Konstantinà,female
Konsuelà,female
Kordèlija,female
Kornelà,female
Kornèlė,female
Kornèlija,female
Kosmė́ja,female
Kostà,female
Kòstė,female
Kõtrė,female
Kotrynà,female
Kóviltė,female
Kresceñcija,female
Krìsė,female
Kristà,female
Krìstė,female
Kristianà,female
Kristijonà,female
Kristijõnė,female
Kristinà,female
Kristìnė,female
Krìstupa,female
Krìtija,female
Ksaverà,female
Ksavèrija,female
Ksènija,female
Kunigùnda,female
Kvirinà,female
Katorina,female
Kazimera,female
Kazymiera,female
Kirjakija,female
Kladija,female
Klaudzija,female
Klavadija,female
Kleopata,female
Kleudija,female
Kliaudija,female
Komilija,female
Kornėlija,female
Kostancija,female
Kostanta,female
Krasilda,female
Krestina,female
Kristyna,female
Kristynė,female
Ksavėra,female
Ksavėrija,female
Ksėnija,female
Ksevera,female
Kseverija,female
Ksienija,female
Ksinija,female
Kunegunda,female
Kurnelija,female
Kaia,female
Kaya,female
Kamile,female
Kamilla,female
Kassija,female
Katharina,female
Katherina,female
Kesmina,female
Klaudia,female
Klauvdija,female
Konctancija,female
Konstancia,female
Kornelia,female
Kristine,female
Ksenia,female
Lãdas,male
Lãdis,male
Laĩmantas,male
Láimas,male
Láimintas,male
Láimis,male
Laĩmius,male
Laĩmus,male
Laimùtis,male
Laimū́nas,male
Laĩsvidas,male
Laĩsvis,male
Laĩsvius,male
Laĩsvydas,male
Laisvùtis,male
Laisvū́nas,male
Lãnas,male
Lãrijus,male
Laũksminas,male
Laũksvydas,male
Láuras,male
Laureñtas,male
Laureñtijus,male
Laurentìnas,male
Láuris,male
Láurius,male
Laurỹnas,male
Lavreñtijus,male
Lazãras,male
Lazãris,male
Lazãrius,male
Leándras,male
Leĩlas,male
Leĩnartas,male
Leĩtis,male
Lenárdas,male
Lènas,male
Leñgvinas,male
Lènis,male
Lènius,male
Leokãdijus,male
Leonárdas,male
Lẽonas,male
Leòncijus,male
Leonìdas,male
Leònijus,male
Lẽonius,male
Leonõras,male
Leòntijus,male
Leontìnas,male
Leòpas,male
Leopòldas,male
Lètas,male
Lẽvas,male
Lèvis,male
Lèvkijus,male
Lė̃jus,male
Liáudginas,male
Liáugaudas,male
Lìbertas,male
Lìdijus,male
Lietùs,male
Lìgijus,male
Lìjus,male
Lìnas,male
Lìngailas,male
Lìngaudas,male
Lìnius,male
Lìnvidas,male
Lìnvydas,male
Liònas,male
Liònginas,male
Liònis,male
Liònius,male
Liùbartas,male
Liubomìras,male
Liuciãnas,male
Liucijõnas,male
Liùcijus,male
Liùcius,male
Liùdas,male
Liùdgaras,male
Liùdgardas,male
Liùdgeras,male
Liùdgeris,male
Liudomìras,male
Liùdvas,male
Liùdvikas,male
Liudvìnas,male
Liùgardas,male
Liùtas,male
Liutáuras,male
Liùtautas,male
Liutavãras,male
Liùtgardas,male
Liū̃tas,male
Lìvijus,male
Lìvius,male
Lýbartas,male
Lýgaudas,male
Lýgedas,male
Lýgis,male
Lýgmantas,male
Lýmantas,male
Lýnartas,male
Lýnas,male
Lokỹs,male
Lòlijus,male
Lònginas,male
Lorènas,male
Lòtaras,male
Lòtas,male
Luciãnas,male
Lucijõnas,male
Lùcijus,male
Lùcius,male
Lùgnius,male
Lùkas,male
Lùknius,male
Lukõšius,male
Lukrècijus,male
Ladislavas,male
Ladislovas,male
Levanas,male
Levonas,male
Liferijus,male
Ligaudas,male
Ligmantas,male
Limantas,male
Linartas,male
Lionardas,male
Liūdas,male
Liūdvikas,male
Liūdvina,male
Liukrecijus,male
Liūtauras,male
Laurent,male
Leandro,male
Leon,male
Leonard,male
Leonardo,male
Leonid,male
Leontin,male
Leopold,male
Lev,male
Liongin,male
Liudvik,male
Longin,male
Lãdė,female
Laĩginta,female
Laigirdà,female
Láima,female
Laĩmantė,female
Láimė,female
Láiminta,female
Láimintė,female
Laimùtė,female
Láisva,female
Láisvė,female
Laisvidà,female
Laĩsvina,female
Laisvydà,female
Laĩsvydė,female
Laisvùtė,female
Laisvū́nė,female
Lalà,female
Lãlė,female
Lambèrta,female
Lãmija,female
Lámpija,female
Lanà,female
Lãrija,female
Larisà,female
Laũksmė,female
Laũksmina,female
Laũksminė,female
Lauksnà,female
Laũksvė,female
Láuma,female
Láura,female
Laurenà,female
Laureñcija,female
Laureñsija,female
Laurentinà,female
Laurità,female
Laurynà,female
Laurỹnė,female
Leándra,female
Lèdija,female
Leilà,female
Leità,female
Leĩtė,female
Lelijà,female
Lenà,female
Lènė,female
Leokãdija,female
Leonà,female
Leonárda,female
Leonárdė,female
Leòncija,female
Lẽonė,female
Leonidà,female
Leònija,female
Leonilà,female
Leonìlė,female
Leonorà,female
Leònsija,female
Leòntija,female
Leontinà,female
Leopòlda,female
Letà,female
Lètė,female
Letìcija,female
Levà,female
Lèvkija,female
Lė́ja,female
Lė́nė,female
Liáuda,female
Libà,female
Liberatà,female
Libertà,female
Lìbertė,female
Lìbė,female
Lìcija,female
Lidà,female
Lìdė,female
Lìdija,female
Líepa,female
Liepsnà,female
Ligà,female
Lìgija,female
Lijà,female
Lijanà,female
Lilà,female
Lìlė,female
Lìlija,female
Lilijanà,female
Linà,female
Lìnda,female
Lìndė,female
Lìnė,female
Linė́ja,female
Lingáilė,female
Lìngina,female
Linvidà,female
Linvydà,female
Lionà,female
Liònė,female
Liòngina,female
Lisanà,female
Lità,female
Liubà,female
Liubartà,female
Liubomirà,female
Liùcė,female
Liucianà,female
Liùcija,female
Liucìlė,female
Liucinà,female
Liučijà,female
Liudà,female
Liùdė,female
Liùdgarda,female
Liùdgera,female
Liudmilà,female
Liudomilà,female
Liudomirà,female
Liùdvė,female
Liùdvika,female
Liudvinà,female
Liutáura,female
Liutáurė,female
Liùtgarda,female
Liū́nė,female
Livà,female
Livãnija,female
Livetà,female
Lìvija,female
Lizà,female
Lìzė,female
Lýga,female
Lýgaudė,female
Lýma,female
Lýmantė,female
Lyrà,female
Lỹrika,female
Lolà,female
Lòlija,female
Lolità,female
Lomenà,female
Lonà,female
Lòngina,female
Lònija,female
Lorà,female
Lorenà,female
Loretà,female
Lotà,female
Lùcė,female
Lucianà,female
Lùcija,female
Lučijà,female
Lùgnė,female
Luizà,female
Luìzė,female
Lukà,female
Lukèrija,female
Lùkija,female
Lùknė,female
Lukrècija,female
Lunà,female
Lū̃gnė,female
Ladislava,female
Ladislova,female
Lalita,female
Lekrecija,female
Leochadija,female
Leukadija,female
Levakadija,female
Levana,female
Levanė,female
Levanora,female
Levanorė,female
Levenora,female
Levkadija,female
Levonarda,female
Levonė,female
Levonida,female
Levonija,female
Levontina,female
Levukadija,female
Liamberta,female
Liaukadija,female
Liavonora,female
Lydija,female
Lygija,female
Ligyta,female
Lygita,female
Likerija,female
Lylija,female
Limantė,female
Liolita,female
Lioreta,female
Liūcija,female
Liūda,female
Liudigarda,female
Liudmyla,female
Liukrecija,female
Liukresija,female
Liuzija,female
Lyvija,female
Lokadija,female
Lokrecija,female
Lorėta,female
Lūcija,female
Luda,female
Ludvika,female
Luicija,female
Lukėrija,female
Lvija,female
Laime,female
Lea,female
Leah,female
Leia,female
Leja,female
Lene,female
Leokadia,female
Leticia,female
Lia,female
Lidia,female
Lile,female
Lilia,female
Liucia,female
Livia,female
Lotta,female
Lucia,female
Lucrecia,female
Lukne,female
Lukrecia,female
Mãgnas,male
Maĩnotas,male
Mãjus,male
Makãrijus,male
Mãksas,male
Mãksimas,male
Maksimiliãnas,male
Maksimilijõnas,male
Mãlikas,male
Malvìnas,male
Mãmertas,male
Mañčius,male
Mándas,male
Mánfredas,male
Mañgaudas,male
Mañgirdas,male
Mañgis,male
Manìgirdas,male
Mãnis,male
Mãnius,male
Manỹs,male
Mañtas,male
Mañtautas,male
Mañtgirdas,male
Mañtijus,male
Mañtis,male
Mañtrijus,male
Mañtrimas,male
Mañtrius,male
Mañtvidas,male
Mañtvilas,male
Mañtvinas,male
Mañtvydas,male
Manuèlis,male
Mañvidas,male
Mañvilas,male
Manvìlis,male
Mañvydas,male
Marcèlijus,male
Marcelìnas,male
Marcèlis,male
Marcèlius,male
Marcijõnas,male
Márcis,male
Mar̃cius,male
Mar̃čius,male
Márgiris,male
Mariãnas,male
Marijõnas,male
Mãrijus,male
Marìnas,male
Mãris,male
Mãrius,male
Márkas,male
Mártas,male
Mártis,male
Martỹnas,male
Mãtas,male
Mãtijas,male
Mãtijus,male
Mãtis,male
Máuras,male
Maurìcijus,male
Maurìkijus,male
